gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	significant	differentiation	diff_expr
RP4-555D20.2:ENSG00000261786	13.39523898738808	2.719422790888676	0.9105260130556272	2.986650300920658	0.00282052153609422	0.00616242843376959	TRUE	Healthy vs. Pre treatment	NA
AK126253	35.66192378078333	2.7180413960353893	0.5020713252552528	5.413655907661204	6.175077846671283e-8	4.15373788716427e-7	TRUE	Healthy vs. Pre treatment	NA
TLR8	501.01651385011405	2.7171963783601703	0.3480130188294699	7.807743478963428	5.822092976308621e-15	2.854284729563231e-13	TRUE	Healthy vs. Pre treatment	NA
RASSF6	101.34426025236378	2.6914858887410795	0.6248596330048233	4.307344796459758	1.6522595123193478e-5	6.166733127357138e-5	TRUE	Healthy vs. Pre treatment	NA
EMR1	13.629057590485	2.6914502387561035	0.5828559677495375	4.617693542965768	3.880287217324626e-6	1.6927363572276315e-5	TRUE	Healthy vs. Pre treatment	NA
RRM2	78.43378457394014	2.6800561368871927	0.5372079124191926	4.9888619935216045	6.073601489887811e-7	3.217341416135791e-6	TRUE	Healthy vs. Pre treatment	NA
FLJ00050	7.54017274002316	2.678430354837804	0.8505045105460622	3.149225338167967	0.00163703912224502	0.00378960026866685	TRUE	Healthy vs. Pre treatment	NA
CLEC17A	8.762471946031333	2.6645479114485977	0.7486902061318653	3.5589458625551944	3.723462658446531e-4	0.00100157663726447	TRUE	Healthy vs. Pre treatment	NA
HSH2D	79.90755362569112	2.663825264214131	0.4694192363830597	5.6747254005593675	1.3891130202895961e-8	1.0961048725245983e-7	TRUE	Healthy vs. Pre treatment	NA
HLA-DRB4	1468.5825862101349	2.6454093166859054	0.6523976976626874	4.054902900735979	5.015513253411515e-5	1.6702154366697762e-4	TRUE	Healthy vs. Pre treatment	NA
ADAM28	216.06359745164312	2.6433563056006997	0.3815767991875194	6.9274555246260325	4.284771834089067e-12	8.622882906030476e-11	TRUE	Healthy vs. Pre treatment	NA
AC006129.2:ENSG00000268027	18.405397319986548	2.6394812926524125	0.5895596020520748	4.477038934596593	7.568545074169327e-6	3.06963114650272e-5	TRUE	Healthy vs. Pre treatment	NA
RGS1	94.69939496228756	2.6357548427185433	0.4442422541518769	5.933147552005343	2.9718154620197867e-9	2.815093571552981e-8	TRUE	Healthy vs. Pre treatment	NA
IFNG	2.89421860059291	2.6344963744581062	0.712439444498603	3.697853052356189	2.1743069127728637e-4	6.196331223885487e-4	TRUE	Healthy vs. Pre treatment	NA
KMO	54.85041157412392	2.633868999554032	0.39351749890084736	6.693143270403015	2.1842709392209247e-11	3.683321020870733e-10	TRUE	Healthy vs. Pre treatment	NA
SNORA81	873.3887752753069	2.628941720524284	0.3710644214951041	7.084866045447504	1.3917886158531782e-12	3.206687528233689e-11	TRUE	Healthy vs. Pre treatment	NA
ATP10B	5.784226194158776	2.6241933772137824	0.7292714218938448	3.5983768161365974	3.2020945333612624e-4	8.750512876093832e-4	TRUE	Healthy vs. Pre treatment	NA
VPREB3	4.14524956560906	2.62170908232433	0.7697081409820874	3.40610803333746	6.589609794266603e-4	0.00167293130675728	TRUE	Healthy vs. Pre treatment	NA
FAIM3	54.721646061719824	2.6185991511753426	0.5111052993991465	5.123404422246762	3.00067782630634e-7	1.716264881882407e-6	TRUE	Healthy vs. Pre treatment	NA
MOXD1	29.589350609315257	2.614039743769653	0.5186588381209025	5.039998456866756	4.655355997821755e-7	2.537045817494483e-6	TRUE	Healthy vs. Pre treatment	NA
BC022313	29.817315336059984	2.612290876051204	0.3891632740753656	6.71258325251243	1.9120864238219333e-11	3.2635579681290707e-10	TRUE	Healthy vs. Pre treatment	NA
CD27	62.77777889560374	2.611611157210682	0.5380372329814971	4.853959906712431	1.210202137317047e-6	5.956910923014282e-6	TRUE	Healthy vs. Pre treatment	NA
PLA2G7	20.46080443950486	2.6115911439970345	0.48139246287407206	5.425076928718353	5.792958496009133e-8	3.931855001403006e-7	TRUE	Healthy vs. Pre treatment	NA
XCL1	6.267114244921555	2.6059589334356033	0.6044533944513246	4.311265280925568	1.6232302130160435e-5	6.068808523854516e-5	TRUE	Healthy vs. Pre treatment	NA
CD38	117.44053378263996	2.5978866904738154	0.42596786806671105	6.098785578040264	1.0687731964465438e-9	1.1288484068947541e-8	TRUE	Healthy vs. Pre treatment	NA
RP11-212I21.2:ENSG00000260135	6.305320814336914	2.5930125780001685	0.5304722534941527	4.888121029743454	1.0180294072977089e-6	5.106070060551405e-6	TRUE	Healthy vs. Pre treatment	NA
VNN2	66.20885667348058	2.592385765546998	0.3488150818589928	7.431977286449329	1.0698617531207767e-13	3.487927625465919e-12	TRUE	Healthy vs. Pre treatment	NA
FCRL2	29.70778454282406	2.5893487068686487	1.0667627277685494	2.427295817023003	0.01521184680169697	0.02778068670413542	TRUE	Healthy vs. Pre treatment	NA
IL1RN	32.26123176082026	2.586677793916881	0.39998419694413906	6.466949978721612	1.0000073328172207e-10	1.3873151373927414e-9	TRUE	Healthy vs. Pre treatment	NA
KCNA3	148.62743185408615	2.582383155313047	0.41743395097191627	6.186327559846186	6.158197932899898e-10	6.915069446926228e-9	TRUE	Healthy vs. Pre treatment	NA
KIF14	41.604078012930806	2.5772817047553973	0.42448853552575727	6.071498966546323	1.2672177736023164e-9	1.3171119484290604e-8	TRUE	Healthy vs. Pre treatment	NA
HLA-DQA2	2.469162344035352	2.566846073366792	0.6626929580591457	3.873356495117154	1.0734662599283964e-4	3.283514231502637e-4	TRUE	Healthy vs. Pre treatment	NA
RP11-81H14.2:ENSG00000251301	21.339020437389824	2.5610795123994716	0.4165029407795833	6.14900703367378	7.796952186160175e-10	8.534761147928325e-9	TRUE	Healthy vs. Pre treatment	NA
PDK1	621.8623000785391	2.555807154834821	0.3054827231924796	8.36645401129428	5.937808036723665e-17	5.83665643247998e-15	TRUE	Healthy vs. Pre treatment	NA
TRAT1	25.297905034999893	2.5549557592439864	0.49770647190132217	5.133458983331334	2.844650466573813e-7	1.6351515655789114e-6	TRUE	Healthy vs. Pre treatment	NA
KIAA0931	20.731870189964447	2.5524980077768418	0.775064386974107	3.293272211540942	9.90285477883465e-4	0.00241473126812247	TRUE	Healthy vs. Pre treatment	NA
BC043356	8.176780125286234	2.550755012349586	0.5782678735323596	4.411026669644041	1.028816441369826e-5	4.029771407616172e-5	TRUE	Healthy vs. Pre treatment	NA
IGF2BP3	40.757523714346235	2.548967217030323	0.3614045171805366	7.052947862732461	1.7516649877830649e-12	3.9429595887254926e-11	TRUE	Healthy vs. Pre treatment	NA
CD300E	243.87446934728985	2.5463280080552564	0.43685221083006015	5.828808793749709	5.582442109677404e-9	4.909988763821929e-8	TRUE	Healthy vs. Pre treatment	NA
SDC1	255.32652117708696	2.544593424273073	0.5534932505134329	4.597334153420389	4.2793101257743686e-6	1.846219350910287e-5	TRUE	Healthy vs. Pre treatment	NA
IKZF3	583.8244253171715	2.5410074295298513	0.5097742221860074	4.984574187830713	6.209841625544847e-7	3.2847677673683813e-06	TRUE	Healthy vs. Pre treatment	NA
P2RY10	45.15101346613661	2.5409223406356856	0.4849749312231578	5.2392859445893665	1.611991018773251e-7	9.823101656767463e-7	TRUE	Healthy vs. Pre treatment	NA
BIRC3	806.8375639518082	2.5370022194253257	0.33651471179009107	7.539052916675573	4.733968605235873e-14	1.760478324848268e-12	TRUE	Healthy vs. Pre treatment	NA
DQ-A1	26.98122801309936	2.534213460153893	0.7950630038632456	3.187437282127379	0.00143539584082188	0.00336744759442514	TRUE	Healthy vs. Pre treatment	NA
STAP1	19.027892131289818	2.518800689160761	0.5461403540992885	4.612002519599279	3.988081595330454e-6	1.7339600819350748e-5	TRUE	Healthy vs. Pre treatment	NA
CYTIP	404.3444507084277	2.5159233582804053	0.3117924081632992	8.069225845174227	7.074529723968526e-16	4.771892273467184e-14	TRUE	Healthy vs. Pre treatment	NA
LOC731424	9.719588062899753	2.5124922440272246	0.560701210842712	4.480982376069863	7.430024738431369e-6	3.023480630506678e-5	TRUE	Healthy vs. Pre treatment	NA
CCL4	33.389146184185144	2.5121574530472466	0.4554042605723594	5.516324001646201	3.4616381474303586e-8	2.4703795622723545e-7	TRUE	Healthy vs. Pre treatment	NA
QPCT	73.74597486934205	2.511366020764549	0.3613433985217463	6.950081365920983	3.650755896787587e-12	7.469920093834936e-11	TRUE	Healthy vs. Pre treatment	NA
CCR2	253.97967196738304	2.5109559396287833	0.4515858805388422	5.560306572545305	2.693011717848417e-8	1.97517818570802e-7	TRUE	Healthy vs. Pre treatment	NA
ZYG11A	5.964251006241228	2.508901921727028	0.6285517178334148	3.9915600427838824	6.564006412763761e-5	2.1278500490986237e-4	TRUE	Healthy vs. Pre treatment	NA
TOP2A	218.9114517355585	2.491699626383413	0.4484159362208366	5.556670548738698	2.7496904499183188e-8	2.0122220310831362e-7	TRUE	Healthy vs. Pre treatment	NA
GPR183	273.37890910856	2.48710750889232	0.2941906206984144	8.454067988258352	2.813253682403129e-17	3.237062075381624e-15	TRUE	Healthy vs. Pre treatment	NA
KBTBD8	77.73946797977267	2.4868717243531675	0.3928800553499797	6.329849760731296	2.4540002360523727e-10	3.063350262758167e-9	TRUE	Healthy vs. Pre treatment	NA
IL2RG	160.0323352197515	2.48616973505065	0.43438398916788784	5.723437780967002	1.0438980896268177e-8	8.479937928235125e-8	TRUE	Healthy vs. Pre treatment	NA
GSDMC	3.611292772463417	2.483147005319559	0.9943368902250492	2.4972894294986334	0.01251467661108507	0.02335428250233115	TRUE	Healthy vs. Pre treatment	NA
KIF20A	35.02968469431808	2.4718422243574354	0.5273424967623893	4.687356394626397	2.7675676987223848e-6	1.2465206482778856e-5	TRUE	Healthy vs. Pre treatment	NA
TTK	26.559427680981784	2.46781475775582	0.4130167668723506	5.975095821033671	2.299549808041419e-9	2.2367724413276084e-8	TRUE	Healthy vs. Pre treatment	NA
HLA-DOB	50.993073924190426	2.4655291892987994	0.45814131849620576	5.381590984614976	7.383037008693035e-8	4.872455699292999e-7	TRUE	Healthy vs. Pre treatment	NA
GPR65	207.23812886581587	2.4637010201404848	0.34383711356909086	7.1653143971772755	7.760823712103764e-13	1.9407538185163887e-11	TRUE	Healthy vs. Pre treatment	NA
MEI1	91.68592729084013	2.463452224118386	0.416957543212661	5.908160828887921	3.459481962437456e-9	3.217828181989495e-8	TRUE	Healthy vs. Pre treatment	NA
EVI2A	486.5295305243564	2.4593977335532724	0.3166573648107698	7.766747301213019	8.052727245297934e-15	3.688978867570794e-13	TRUE	Healthy vs. Pre treatment	NA
HLA-DQA1	4241.278817285792	2.457251808253502	0.3615288716640561	6.796834225004461	1.0694303211349992e-11	1.9587197108353668e-10	TRUE	Healthy vs. Pre treatment	NA
LYZ	7219.10944782874	2.453107863079406	0.37324369927475193	6.5724026094640795	4.9509770970970965e-11	7.484239798787968e-10	TRUE	Healthy vs. Pre treatment	NA
CASC5	108.98947669067836	2.4469924906456413	0.39742653810035466	6.157093842655641	7.409194982783033e-10	8.146782633963963e-9	TRUE	Healthy vs. Pre treatment	NA
TIGIT	64.45288476154086	2.4448857695029687	0.5640055958107597	4.334860837663212	1.4585236103676454e-5	5.5045688486207816e-5	TRUE	Healthy vs. Pre treatment	NA
NCAPG	46.55298661040298	2.4426557269423212	0.4171250794525689	5.855931103802342	4.743448464761141e-9	4.260174261670922e-8	TRUE	Healthy vs. Pre treatment	NA
GPR18	12.845121856066887	2.43157300917718	0.6030347202089801	4.032227212944762	5.525072994390628e-5	1.8194604855770213e-4	TRUE	Healthy vs. Pre treatment	NA
RPL23P8	8.058828186778802	2.423247540691479	0.46869973984835495	5.170149105428363	2.3390728832884587e-7	1.3723636673666926e-6	TRUE	Healthy vs. Pre treatment	NA
XCL2	6.557915082574345	2.4228006808682676	0.6668338065848087	3.6332901195826417	2.798300771861985e-4	7.748805407473428e-4	TRUE	Healthy vs. Pre treatment	NA
SIGLEC10	105.79963024536896	2.418798668093057	0.42094954363950543	5.746053665197647	9.135032470515588e-9	7.501694800829363e-8	TRUE	Healthy vs. Pre treatment	NA
CTD-2306M10.1:ENSG00000270107	11.981905762046445	2.4128994412622915	0.4444534904644348	5.428913245210236	5.669823453321002e-8	3.852289564793752e-7	TRUE	Healthy vs. Pre treatment	NA
DQ592230	7.924076971288023	2.4107247627926363	0.8442892962975314	2.855330244460527	0.0042992098994471	0.00901552796345248	TRUE	Healthy vs. Pre treatment	NA
DNAH8	8.432488187696572	2.4080793176061626	0.5231661046082959	4.602896281686934	4.166557529695704e-6	1.8039405010707763e-5	TRUE	Healthy vs. Pre treatment	NA
MELK	24.403577706707424	2.4034649941419106	0.42577772470494374	5.64488195291914	1.6529462474331615e-8	1.2813360976711593e-7	TRUE	Healthy vs. Pre treatment	NA
BEND4	12.125160303276123	2.3925499540544197	0.5494072158890253	4.354784365514578	1.3319796968343053e-5	5.078919074030379e-5	TRUE	Healthy vs. Pre treatment	NA
PAX5	18.050243327983964	2.3918979749207843	0.6744344356104908	3.546524092821067	3.903490476423927e-4	0.00104468705991693	TRUE	Healthy vs. Pre treatment	NA
BC020644	90.13131417991517	2.385002145565182	1.0374809081161718	2.298839551559364	0.02151405197680477	0.03775333010839493	TRUE	Healthy vs. Pre treatment	NA
ITGA4	600.8304291352168	2.3790948211479073	0.38850693819359655	6.123686830947618	9.143452681654607e-10	9.821805486317726e-9	TRUE	Healthy vs. Pre treatment	NA
FLJ46481	6.902951010525898	2.375083972043017	0.7935206369416798	2.9930966650052917	0.00276162264785367	0.0060540289829279104	TRUE	Healthy vs. Pre treatment	NA
RAB39B	18.77812755869227	2.3696031308006864	0.4622667337726679	5.126051601121707	2.9588154461571144e-7	1.6928162896250167e-6	TRUE	Healthy vs. Pre treatment	NA
NFE2L3	234.9088883911755	2.3685008926822886	0.29016324644781727	8.16264954875406	3.277544010073346e-16	2.5141975835703815e-14	TRUE	Healthy vs. Pre treatment	NA
RASGRP1	124.68910065656333	2.367752820099898	0.4446296831861851	5.325224360039904	1.0082850772064804e-7	6.428638981498032e-7	TRUE	Healthy vs. Pre treatment	NA
RPL36A-HNRNPH2	345.39427921727565	2.3640359901416743	0.99106998703489	2.3853370812029744	0.01706347843919464	0.03074884401189187	TRUE	Healthy vs. Pre treatment	NA
HLA-DRA	19026.709385431477	2.3634837121422665	0.33309268392960084	7.095573773219796	1.2881591554882369e-12	3.010475655974361e-11	TRUE	Healthy vs. Pre treatment	NA
SAMSN1	266.3767875002592	2.363318739621134	0.38801892587255327	6.090730585645139	1.1239656501546258e-9	1.1795006482121584e-8	TRUE	Healthy vs. Pre treatment	NA
FAM111B	35.390511118935436	2.3571228629757446	0.45778262939420306	5.149000227673543	2.6187856388165557e-7	1.5182592140157275e-6	TRUE	Healthy vs. Pre treatment	NA
IL7R	394.1144971181724	2.353001978863357	0.4560974067847336	5.15899003998046	2.4828551724191065e-7	1.4471731235902904e-6	TRUE	Healthy vs. Pre treatment	NA
BLK	27.025025945111935	2.3458735144275917	0.5909805991318189	3.969459433818642	7.203586897468005e-5	2.3073417930468584e-4	TRUE	Healthy vs. Pre treatment	NA
MIR155HG	31.15949759026662	2.3431051058169814	0.3533025816369066	6.632006748892142	3.3115343558129156e-11	5.257867169972114e-10	TRUE	Healthy vs. Pre treatment	NA
FCGR1C	66.45044731263229	2.3428137142184613	0.5364429412215097	4.36731203673544	1.257849636159943e-5	4.83015247996165e-5	TRUE	Healthy vs. Pre treatment	NA
CD180	273.04807425518374	2.33453594288511	0.3398913846851723	6.868476366494244	6.48912208372692e-12	1.2542857418950818e-10	TRUE	Healthy vs. Pre treatment	NA
ITLN1	20.885489267116203	2.3341207417628587	0.6159031039930796	3.789753171611042	1.5079705089665222e-4	4.472693119923297e-4	TRUE	Healthy vs. Pre treatment	NA
RP11-861A13.4:ENSG00000271856	10.8926535022904	2.3313972220152226	0.6582252641416774	3.5419442993507	3.9718933618525026e-4	0.0010605269731258	TRUE	Healthy vs. Pre treatment	NA
MGC12916	10.598683151131183	2.328919108490995	0.5838942331128438	3.988597551435152	6.646507028037526e-5	2.151097352340206e-4	TRUE	Healthy vs. Pre treatment	NA
NEFL	3.3860873937305627	2.3283625006457305	0.7294101284573596	3.1921170406147485	0.00141234091076291	0.00331893327191655	TRUE	Healthy vs. Pre treatment	NA
SLC39A8	566.6723859726635	2.325718536276138	0.2689543257041509	8.647262059039804	5.274973886793056e-18	8.12470584248496e-16	TRUE	Healthy vs. Pre treatment	NA
NEK2	12.253903620531908	2.31435110653547	0.6106742599893825	3.7898291416044105	1.507509402503604e-4	4.472003552073551e-4	TRUE	Healthy vs. Pre treatment	NA
FCGR3A	4558.652637173018	2.3124605217892458	0.403045757558173	5.737463993664491	9.610470253949293e-9	7.857453129671677e-8	TRUE	Healthy vs. Pre treatment	NA
FCGR1B	79.73364100744548	2.3106337493221245	0.47965918777974376	4.817240674608222	1.4555708017448174e-6	7.000841026046318e-6	TRUE	Healthy vs. Pre treatment	NA
SELL	211.4450070433612	2.3077204934082	0.3599685880487813	6.410894089168325	1.4466867598279587e-10	1.930330130217919e-9	TRUE	Healthy vs. Pre treatment	NA
CDH1	9.375391417740396	2.3066058821206323	0.7348660221965004	3.138811446508619	0.00169634562149726	0.00391161342710219	TRUE	Healthy vs. Pre treatment	NA
IL10	61.518015927271755	2.305112549785799	0.3797813557763931	6.069577968284989	1.2824681827693527e-9	1.3301357435393058e-8	TRUE	Healthy vs. Pre treatment	NA
CNR2	11.070372836804331	2.304903554476554	0.7834556023449102	2.9419708629026284	0.00326130611325098	0.00704365782061417	TRUE	Healthy vs. Pre treatment	NA
XBP1	3425.344163125157	2.302738471648557	0.2763995399011566	8.331195024680722	8.003036827963531e-17	7.526317470759358e-15	TRUE	Healthy vs. Pre treatment	NA
ALAS2	8.663400896110183	2.3015930895910977	0.8220074062195643	2.799966365481049	0.00511079315074197	0.01050238731186719	TRUE	Healthy vs. Pre treatment	NA
PBK	31.341254030573996	2.301475851920024	0.40301813800198977	5.710601173758242	1.1257778711245184e-8	9.054827687938613e-8	TRUE	Healthy vs. Pre treatment	NA
CD3D	43.001203888780566	2.301286332531518	0.4688521858188815	4.908340842033547	9.18501246538038e-7	4.644985233591148e-6	TRUE	Healthy vs. Pre treatment	NA
AK054845	3.3593700622648153	2.300051229654102	0.9222751363214804	2.493888362672249	0.01263522769931451	0.02355677554577689	TRUE	Healthy vs. Pre treatment	NA
PTPRC	3253.068865253391	2.280578731742912	0.29947063146603276	7.615366891165703	2.629434927800911e-14	1.043293643462751e-12	TRUE	Healthy vs. Pre treatment	NA
CXCR2P1	5.566298777099596	2.2797049919756547	0.6729929132908575	3.387413072194417	7.055507165010608e-4	0.00177691226541486	TRUE	Healthy vs. Pre treatment	NA
AK056686	36.027120975014576	2.2759051792185914	0.5768478429984316	3.945416814577184	7.966128450692043e-5	2.521039291764877e-4	TRUE	Healthy vs. Pre treatment	NA
CCR4	22.07663517494317	2.274845545347041	0.5425061656981114	4.193216020724316	2.750273118925255e-5	9.742501354454348e-5	TRUE	Healthy vs. Pre treatment	NA
CD48	149.9216628766246	2.2732264043811927	0.43376778508607766	5.240652908168571	1.600094349379675e-7	9.756685027498695e-7	TRUE	Healthy vs. Pre treatment	NA
TNFRSF13C	7.665716422350629	2.2710925641998756	0.6356357397048413	3.572946614446918	3.5298674443371385e-4	9.553199721840706e-4	TRUE	Healthy vs. Pre treatment	NA
CHI3L2	1134.6166105429736	2.270609614902802	0.41528638828636	5.467575338243706	4.562333153566182e-8	3.175935900957583e-7	TRUE	Healthy vs. Pre treatment	NA
LINC00426	6.171357829244341	2.2688106723890593	0.5361057372172788	4.232020877384364	2.316009044527824e-5	8.347789371661832e-5	TRUE	Healthy vs. Pre treatment	NA
LY9	37.798105580442	2.2670492015568806	0.5196205530957841	4.362893630843321	1.2835335890673692e-5	4.916232726795929e-5	TRUE	Healthy vs. Pre treatment	NA
DHRS9	124.78684889067593	2.2643363926119813	0.35724687889601064	6.338295801517965	2.3232047876922724e-10	2.9243377639670873e-9	TRUE	Healthy vs. Pre treatment	NA
